timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1673274048059,376,trendyolSearch,200,OK,Thread Group 1-2,text,true,,60020,539,40,40,https://www.trendyol.com/sr?q=evtekstili&qt=evtekstili&st=evtekstili&os=1,335,0,0
1673274046188,2253,trendyolMainPage,200,OK,Thread Group 1-41,text,true,,62205,435,40,40,https://www.trendyol.com/,394,0,0
1673274047834,621,trendyolChoose,200,OK,Thread Group 1-38,text,true,,60214,635,40,40,https://www.trendyol.com/ozdilek/blue-wave-tek-kisilik-uyku-seti-p-353590421?boutiqueId=61&merchantId=117697&boutiqueId=614790&merchantId=968,306,0,0
1673274047810,648,trendyolChoose,200,OK,Thread Group 1-31,text,true,,58249,657,40,40,https://www.trendyol.com/samsung/galaxy-note-10-256gb-black-uyumlu-ithalatci-garantili-p-165145852?boutiqueId=61&merchantId=128207&boutiqueId=614790&merchantId=968,304,0,0
1673274047863,609,trendyolChoose,200,OK,Thread Group 1-34,text,true,,61229,682,39,39,https://www.trendyol.com/dove/kopuk-dus-jeli-argan-yagi-10-kat-daha-yogun-kopuge-sahip-kremsi-formul-200-ml-p-221697286?boutiqueId=601719&merchantId=378048&boutiqueId=614790&merchantId=968,325,0,0
1673274047816,757,trendyolMainPage,200,OK,Thread Group 1-29,text,true,,61915,435,37,37,https://www.trendyol.com/,354,0,0
1673274047847,727,trendyolSearch,200,OK,Thread Group 1-19,text,true,,67341,533,37,37,https://www.trendyol.com/sr?q=kozmetik&qt=kozmetik&st=kozmetik&os=1,351,0,0
1673274048130,506,trendyolChoose,200,OK,Thread Group 1-7,text,true,,57923,654,37,37,https://www.trendyol.com/hatun-atila/kadin-renkli-cesitli-ayakabali-oversize-gomlek-p-302030007?boutiqueId=61&merchantId=588160&boutiqueId=614790&merchantId=968,472,0,0
1673274048031,626,trendyolChoose,200,OK,Thread Group 1-17,text,true,,59059,631,36,36,https://www.trendyol.com/defacto/kadin-suni-deri-croco-kartlik-p-139343668?boutiqueId=61&merchantId=1188&boutiqueId=614790&merchantId=968,449,0,0
1673274047609,1061,trendyolSearch,200,OK,Thread Group 1-47,text,true,,67330,533,36,36,https://www.trendyol.com/sr?q=kozmetik&qt=kozmetik&st=kozmetik&os=1,485,0,0
1673274047838,867,trendyolChoose,200,OK,Thread Group 1-18,text,true,,60134,692,35,35,https://www.trendyol.com/asus/x509fa-br951t8-intel-core-i3-10110u-8-gb-256-gb-ssd-windows-10-home-15-6-dizustu-bilgisayar-p-306042094?boutiqueId=61&merchantId=107301&boutiqueId=614790&merchantId=968,635,0,0
1673274047859,947,trendyolMainPage,200,OK,Thread Group 1-22,text,true,,61932,435,34,34,https://www.trendyol.com/,403,0,0
1673274048028,777,trendyolSearch,200,OK,Thread Group 1-50,text,true,,66054,533,34,34,https://www.trendyol.com/sr?q=aksesuar&qt=aksesuar&st=aksesuar&os=1,408,0,0
1673274048084,724,trendyolSearch,200,OK,Thread Group 1-39,text,true,,64331,527,34,34,https://www.trendyol.com/sr?q=tablet&qt=tablet&st=tablet&os=1,341,0,0
1673274048294,530,trendyolMainPage,200,OK,Thread Group 1-36,text,true,,61865,435,34,34,https://www.trendyol.com/,213,0,0
1673274047907,934,trendyolChoose,200,OK,Thread Group 1-25,text,true,,73948,672,34,34,https://www.trendyol.com/apple/ipad-9-nesil-64-gb-10-2-wi-fi-gumus-tablet-apple-turkiye-garantili-p-155654335?boutiqueId=618568&merchantId=628292&boutiqueId=614790&merchantId=968,575,0,0
1673274048261,582,trendyolMainPage,200,OK,Thread Group 1-43,text,true,,61938,435,34,34,https://www.trendyol.com/,327,0,0
1673274048325,517,trendyolSearch,200,OK,Thread Group 1-26,text,true,,64063,527,34,34,https://www.trendyol.com/sr?q=tablet&qt=tablet&st=tablet&os=1,201,0,0
1673274048294,560,trendyolMainPage,200,OK,Thread Group 1-40,text,true,,61802,435,34,34,https://www.trendyol.com/,226,0,0
1673274048363,495,trendyolChoose,200,OK,Thread Group 1-30,text,true,,58109,669,34,34,https://www.trendyol.com/mjkorean/ayak-soyucu-corap-olu-derileri-soyan-ayak-corabi-peeling-maskesi-p-171271682?boutiqueId=61&merchantId=595994&boutiqueId=614790&merchantId=968,306,0,0
1673274048073,795,trendyolChoose,200,OK,Thread Group 1-32,text,true,,58821,641,34,34,https://www.trendyol.com/ozdilek/trioline-cift-kisilik-nevresim-takimi-p-334623808?boutiqueId=61&merchantId=120716&boutiqueId=614790&merchantId=968,401,0,0
1673274047625,1239,trendyolSearch,200,OK,Thread Group 1-10,text,true,,66475,533,34,34,https://www.trendyol.com/sr?q=aksesuar&qt=aksesuar&st=aksesuar&os=1,883,0,0
1673274048391,499,trendyolSearch,200,OK,Thread Group 1-5,text,true,,63971,539,32,32,https://www.trendyol.com/sr?q=bilgisayar&qt=bilgisayar&st=bilgisayar&os=1,290,0,0
1673274048323,615,trendyolSearch,200,OK,Thread Group 1-3,text,true,,64174,539,32,32,https://www.trendyol.com/sr?q=bilgisayar&qt=bilgisayar&st=bilgisayar&os=1,344,0,0
1673274048420,530,trendyolChoose,200,OK,Thread Group 1-37,text,true,,57994,654,32,32,https://www.trendyol.com/hatun-atila/kadin-renkli-cesitli-ayakabali-oversize-gomlek-p-302030007?boutiqueId=61&merchantId=588160&boutiqueId=614790&merchantId=968,468,0,0
1673274048448,504,trendyolChoose,200,OK,Thread Group 1-2,text,true,,59732,669,32,32,https://www.trendyol.com/ozdilek/spiderman-frame-disney-lisansli-cocuk-havlu-bornoz-seti-7-8-yas-p-235876227?boutiqueId=615869&merchantId=4593&boutiqueId=614790&merchantId=968,463,0,0
1673274048101,867,trendyolChoose,200,OK,Thread Group 1-16,text,true,,58496,658,30,30,https://www.trendyol.com/ozdilek/barbie-shell-lisansli-cocuk-havlu-bornoz-seti-9-10-yas-p-354529726?boutiqueId=61&merchantId=130719&boutiqueId=614790&merchantId=968,506,0,0
1673274048429,559,trendyolMainPage,200,OK,Thread Group 1-15,text,true,,61887,435,30,30,https://www.trendyol.com/,460,0,0
1673274048405,581,trendyolSearch,200,OK,Thread Group 1-46,text,true,,66085,533,30,30,https://www.trendyol.com/sr?q=aksesuar&qt=aksesuar&st=aksesuar&os=1,550,0,0
1673274047857,1150,trendyolChoose,200,OK,Thread Group 1-21,text,true,,71567,636,30,30,https://www.trendyol.com/curaprox/cs-5460-ultra-yumusak-dis-fircasi-p-4596100?boutiqueId=61&merchantId=109331&boutiqueId=614790&merchantId=968,368,0,0
1673274048867,238,trendyolSearch,200,OK,Thread Group 1-40,text,true,,52179,563,30,30,https://www.trendyol.com/sr?q=ayakabÄ±&qt=ayakabÄ±&st=ayakabÄ±&os=1,169,0,0
1673274048844,310,trendyolSearch,200,OK,Thread Group 1-36,text,true,,65985,533,30,30,https://www.trendyol.com/sr?q=aksesuar&qt=aksesuar&st=aksesuar&os=1,182,0,0
1673274048860,311,trendyolSearch,200,OK,Thread Group 1-43,text,true,,61846,530,30,30,https://www.trendyol.com/sr?q=telefon&qt=telefon&st=telefon&os=1,198,0,0
1673274048044,1126,trendyolSearch,200,OK,Thread Group 1-44,text,true,,59768,539,30,30,https://www.trendyol.com/sr?q=evtekstili&qt=evtekstili&st=evtekstili&os=1,545,0,0
1673274048823,373,trendyolChoose,200,OK,Thread Group 1-39,text,true,,69560,637,30,30,https://www.trendyol.com/vestel/v-tab-z1-64gb-ips-ekran-10-1-tablet-p-57471593?boutiqueId=61&merchantId=187555&boutiqueId=614790&merchantId=968,250,0,0
